station_id,avg_net_flow,cluster,lat,lng,station_name,seasonal_status,municipality,total_docks
78,3.130434782608696,2,42.3796478996753,-71.0954047567248,Union Square - Somerville,Year Round,Somerville,19
79,1.4130434782608696,2,42.3787535121259,-71.1070722341538,Beacon St at Washington / Kirkland,Year Round,Somerville,19
80,-4.108695652173913,0,42.3621312344991,-71.0911560058594,MIT Stata Center at Vassar St / Main St,Year Round,Cambridge,35
81,0.9456521739130435,2,42.352409,-71.062679,Chinatown T Stop,Year Round,Boston,19
82,-3.130434782608696,0,42.3382668005804,-71.1389468202833,Beacon St at Tappan St,Year Round,Brookline,15
84,4.6521739130434785,2,42.3670740714909,-71.0767927765846,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,Year Round,Cambridge,15
85,0.8804347826086957,2,42.378338,-71.048927,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,Year Round,Boston,19
86,0.6630434782608695,2,42.3327439230489,-71.1162668094949,Brookline Village - Station Street at MBTA,Year Round,Brookline,19
87,-0.5434782608695652,2,42.366621,-71.114214,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,Year Round,Cambridge,15
89,0.7065217391304348,2,42.379011,-71.119945,Harvard Law School at Mass Ave / Jarvis St,Year Round,Cambridge,19
91,-1.8369565217391304,0,42.366277,-71.09169,One Kendall Square at Hampshire St / Portland St,Year Round,Cambridge,19
92,-0.5714285714285714,2,42.3121891847561,-71.0364858620324,University of Massachusetts Boston - Campus Center,Year Round,Boston,19
93,2.2282608695652173,2,42.3203397351572,-71.0511803627014,JFK/UMass T Stop,Year Round,Boston,31
94,0.9891304347826086,2,42.375603,-71.064608,Main St at Austin St,Year Round,Boston,11
95,-0.6195652173913043,2,42.372969,-71.094445,Cambridge St - at Columbia St / Webster Ave,Year Round,Cambridge,15
96,1.0869565217391304,2,42.373379,-71.111075,Cambridge Main Library at Broadway / Trowbridge St,Year Round,Cambridge,19
97,-1.2282608695652173,2,42.369218921417136,-71.11701491347331,Harvard University River Houses at DeWolfe St / Cowperthwaite St,Year Round,Cambridge,21
98,-1.5326086956521738,2,42.371848,-71.060292,Warren St at Chelsea St,Year Round,Boston,23
99,0.06521739130434782,2,42.3856757875291,-71.114121362989,Wilson Square,Year Round,Somerville,15
100,6.554347826086956,2,42.396969,-71.123024,Davis Square,Year Round,Somerville,25
101,-0.22826086956521738,2,42.3992033572087,-71.1110223551623,Ball Sq,Year Round,Somerville,19
102,-0.06521739130434782,2,42.400877,-71.116772,Powder House Circle - Nathan Tufts Park,Year Round,Somerville,15
103,-0.9891304347826086,2,42.3465512417536,-71.1283321143128,JFK Crossing at Harvard St. / Thorndike St.,Year Round,Brookline,15
104,-0.2717391304347826,2,42.380287,-71.125107,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,Year Round,Cambridge,19
105,0.5434782608695652,2,42.3572185031765,-71.1138716340065,Lower Cambridgeport at Magazine St / Riverside Rd,Year Round,Cambridge,19
106,0.7717391304347826,2,42.325333,-71.075354,Dudley Town Common - Mt Pleasant Ave at Blue Hill Ave,Year Round,Boston,15
107,37.58695652173913,1,42.3625,-71.08822,Ames St at Main St,Year Round,Cambridge,19
108,0.8586956521739131,2,42.377945,-71.116865,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,Year Round,Cambridge,17
109,-8.815217391304348,0,42.3659078844508,-71.0644666850567,West End Park,Year Round,Boston,35
110,1.5434782608695652,2,42.376369,-71.114025,Harvard University Gund Hall at Quincy St / Kirkland St,Year Round,Cambridge,15
111,-0.34782608695652173,2,42.40449,-71.123413,Packard Ave at Powderhouse Blvd,Year Round,Somerville,15
112,0.21739130434782608,2,42.406302,-71.132446,Clarendon Hill at Broadway,Year Round,Somerville,15
113,3.4239130434782608,2,42.33067077510403,-71.05700292639855,Andrew T Stop - Dorchester Ave at Dexter St,Winter Storage,Boston,15
114,-0.9891304347826086,2,42.40231703379009,-71.1267112942369,Teele Square,Year Round,Somerville,15
115,3.391304347826087,2,42.387995,-71.119084,Porter Square Station,Year Round,Cambridge,19
116,-8.282608695652174,0,42.370803,-71.104412,359 Broadway - Broadway at Fayette Street,Year Round,Cambridge,23
117,-0.06521739130434782,2,42.3660879738868,-71.0863360390977,Binney St / Sixth St,Year Round,Cambridge,19
119,1.4673913043478262,2,42.335741,-71.03877,South Boston Library - 646 E Broadway,Year Round,Boston,15
120,2.3043478260869565,2,42.356052,-71.069849,Beacon St at Charles St,Year Round,Boston,19
121,0.42391304347826086,2,42.3359589794331,-71.0462289956104,W Broadway at Dorchester St,Year Round,Boston,17
122,1.5434782608695652,2,42.345733,-71.100694,Burlington Ave at Brookline Ave,Year Round,Boston,15
124,0.42391304347826086,2,42.309054,-71.11543,Curtis Hall - South St at Centre St,Year Round,Boston,15
125,-2.010869565217391,0,42.3217652572395,-71.1098416056711,Hyde Square - Barbara St at Centre St,Year Round,Boston,15
126,-0.1956521739130435,2,42.315692,-71.098634,Egleston Square - Atherton St at Washington St,Year Round,Boston,15
128,1.0869565217391304,2,42.320561,-71.06198,E Cottage St at Columbia Rd,Winter Storage,Boston,19
129,-0.29347826086956524,2,42.377022,-71.056605,Hayes Square - Vine St at Moulton St,Winter Storage,Boston,19
130,0.33695652173913043,2,42.3172747432745,-71.0653700396779,Uphams Corner,Winter Storage,Boston,15
